f1,f2,f3,f4,f5,f6,f7,f8,m_or_b
1,2,10,5,8,7,6,36,0
4,6,1,2,6,5,6,30,0
4,11,18,2,5,4,5,14,0
1,0,4,2,0,0,0,0,0
5,6,1,2,4,3,3,8,0
1,2,4,2,1,1,2,0,0
2,0,1,2,0,0,1,2,0
3,7,5,6,6,5,6,36,0
1,2,8,2,3,2,3,88,0
1,0,2,2,0,0,0,0,0
3,6,20,2,4,3,3,15,0
1,4,1,2,9,9,7,0,0
2,4,3,3,6,5,3,13,0
5,7,2,2,11,10,6,15,0
3,0,3,3,1,1,3,0,0
2,7,4,2,7,6,5,26,0
3,7,8,6,7,6,8,48,0
1,2,1,2,2,2,1,2,0
6,4,7,4,7,6,5,88,0
3,3,1,2,5,4,4,15,0
10,16,49,12,14,13,11,45,0
3,4,4,2,11,10,6,15,0
1,5,2,2,8,8,7,16,0
3,3,1,2,6,5,5,14,0
4,5,1,2,5,4,5,14,0
5,6,2,2,11,10,6,15,0
3,5,1,2,5,4,4,20,0
3,4,8,2,2,1,1,2,0
2,6,2,2,8,7,8,28,0
4,5,15,6,6,5,5,4,0
8,6,4,2,6,5,4,12,0
2,1,4,2,3,3,2,0,0
3,7,3,2,10,9,11,35,0
4,8,6,2,6,5,5,6,0
1,2,6,2,2,2,1,6,0
2,0,1,2,0,0,1,0,0
1,6,1,2,5,4,4,6,0
6,16,9,3,10,9,7,21,0
2,4,8,3,3,2,3,2,0
5,11,11,6,11,10,9,46,0
1,0,1,2,0,0,0,0,0
1,7,3,2,6,5,5,26,0
4,2,4,2,5,4,5,33,0
1,3,2,3,4,3,2,19,0
1,4,2,2,6,5,2,7,0
2,2,4,4,6,5,3,20,0
1,0,1,2,0,0,0,0,0
2,3,1,2,5,4,2,6,0
4,5,1,2,3,3,2,2,0
2,3,12,6,4,3,4,2,0
2,2,7,2,3,2,1,4,0
2,1,1,2,1,1,1,2,0
2,4,5,2,4,4,5,4,0
1,0,1,2,0,0,0,4,0
3,2,5,2,3,2,3,17,0
1,8,1,2,6,5,7,24,0
1,1,1,2,1,1,0,2,0
4,3,2,2,5,4,3,7,0
2,3,1,2,3,2,4,8,0
2,9,6,7,5,4,3,0,1
4,3,1,2,2,2,1,2,0
1,0,1,2,0,0,0,0,0
2,5,3,2,6,5,3,10,0
5,4,5,2,6,5,3,10,0
1,0,1,2,0,0,0,0,0
4,4,6,2,5,5,4,2,0
6,6,7,2,11,10,7,35,0
2,5,15,6,6,5,6,10,0
1,0,1,1,0,0,0,0,0
6,8,14,2,7,6,7,17,0
7,18,5,4,9,8,6,0,1
1,2,1,2,3,2,3,6,0
1,3,1,2,4,3,5,14,0
4,5,3,2,6,5,6,2,0
1,0,8,2,1,0,1,6,0
2,3,1,2,4,3,5,4,0
1,5,1,2,4,3,3,6,0
2,3,1,2,3,3,3,30,0
2,1,1,2,1,1,1,0,0
2,2,1,2,1,1,2,0,0
6,9,7,2,9,8,11,64,0
5,6,2,2,10,9,8,9,0
2,7,4,2,7,6,5,26,0
3,3,2,2,5,4,3,16,0
1,2,7,4,2,1,1,0,0
6,6,8,2,10,9,7,40,0
4,24,23,17,15,14,10,8,0
6,8,22,3,6,5,4,58,0
2,2,3,2,4,3,3,11,0
5,5,13,2,5,4,3,0,0
2,4,1,2,4,3,3,11,0
4,11,4,4,9,9,7,4,0
3,2,3,2,1,1,2,0,0
2,1,2,2,2,1,1,6,0
2,1,3,2,2,1,1,0,0
1,0,3,2,0,0,0,0,0
3,11,7,5,10,9,9,19,1
6,7,6,2,4,3,6,26,0
6,15,28,7,10,9,9,69,0
4,2,3,2,4,3,2,11,0
3,4,8,3,10,9,9,9,0
1,1,1,2,1,1,0,8,0
3,5,1,2,5,4,3,6,0
4,5,18,2,7,6,7,15,0
5,8,5,2,11,10,7,43,0
4,3,1,2,1,1,2,0,0
1,3,3,2,4,3,4,8,0
1,2,2,2,3,2,3,6,0
1,1,5,2,3,2,2,13,0
2,5,6,3,7,6,5,28,0
2,4,36,2,1,1,1,0,0
4,2,4,2,5,4,5,33,0
1,1,26,2,1,1,2,8,0
4,5,3,2,6,5,7,20,0
4,5,18,2,7,6,7,15,0
2,1,1,2,1,1,0,0,0
6,9,29,2,7,6,7,53,0
2,3,2,2,4,3,2,19,0
1,0,1,2,0,0,0,3,0
8,10,4,2,5,4,6,20,0
3,3,4,2,5,4,3,27,0
6,12,7,22,11,10,14,47,1
5,11,2,2,10,9,12,89,0
3,3,4,3,4,3,2,11,0
2,0,21,4,0,0,0,0,0
2,2,7,2,3,2,3,0,0
2,0,1,2,1,1,0,0,0
7,9,19,3,8,7,6,28,0
3,2,3,2,3,2,3,11,0
7,44,101,27,22,21,12,44,0
4,2,1,2,2,1,2,15,0
2,1,1,2,2,1,2,0,0
1,2,4,5,2,2,3,13,0
1,5,4,3,6,5,4,14,0
6,9,20,2,6,5,6,71,0
3,7,7,2,10,9,11,37,0
1,2,3,3,5,4,4,12,0
2,2,4,2,3,2,3,11,0
6,9,7,2,9,8,11,64,0
2,3,4,2,5,4,3,11,0
3,11,5,6,7,6,7,8,0
5,7,9,3,9,8,7,20,0
1,3,3,6,3,3,1,2,0
1,3,2,2,2,2,2,0,0
1,0,1,2,0,0,0,2,0
1,2,1,2,2,2,2,2,0
2,5,4,2,6,5,4,6,1
1,2,1,2,3,2,2,2,0
4,5,15,6,6,5,3,6,0
2,7,7,7,7,6,5,72,0
10,15,13,3,10,9,9,9,0
3,5,3,2,5,4,6,4,0
2,0,3,2,0,0,1,2,0
1,0,6,4,1,1,0,0,0
1,0,1,2,0,0,0,0,0
3,5,1,2,5,4,4,20,0
1,3,1,2,3,2,5,20,0
2,4,4,2,11,10,7,10,0
2,2,3,2,5,4,5,23,0
2,0,0,0,2,1,1,0,0
2,2,4,3,5,4,5,4,0
3,2,1,2,3,2,4,9,0
7,10,10,5,7,6,5,25,0
1,1,2,19,1,0,4,0,0
3,4,8,3,10,9,9,9,0
4,8,15,7,9,8,6,32,0
1,0,1,2,0,0,1,0,0
2,1,2,2,1,1,2,2,0
3,7,4,2,6,5,4,17,0
1,2,1,2,2,2,1,0,0
5,6,2,2,3,3,2,4,0
5,2,8,2,2,2,1,5,0
7,9,5,5,5,4,6,44,0
1,8,18,7,8,7,8,36,0
2,3,5,5,5,4,4,19,0
2,2,5,2,6,5,7,42,0
1,3,4,2,2,2,1,2,0
4,4,3,2,4,3,4,29,0
1,0,1,2,0,0,0,3,0
4,6,1,2,6,5,4,2,0
3,8,5,3,7,6,5,4,0
4,5,2,2,4,3,4,11,0
3,6,5,2,6,5,3,10,0
1,1,1,2,2,1,0,0,0
4,6,1,2,6,5,2,8,0
1,2,3,4,4,3,3,20,0
9,13,10,4,6,6,5,4,0
7,11,6,3,10,9,10,67,0
1,1,5,2,4,3,2,20,0
6,9,13,4,10,9,14,102,1
4,7,8,5,7,6,8,4,1
1,4,3,3,7,6,4,11,0
2,2,5,2,4,3,3,6,0
1,7,11,4,6,5,4,3,0
2,2,1,2,4,3,3,6,0
6,10,37,5,7,6,7,63,0
7,12,8,2,6,5,5,4,0
2,2,1,3,3,2,3,6,0
6,5,8,2,9,8,5,55,0
1,0,1,2,0,0,0,0,0
6,15,42,31,9,8,5,15,0
7,6,7,4,4,3,6,16,0
1,1,2,2,1,1,0,6,0
2,7,8,3,8,7,10,29,1
1,4,2,2,5,4,5,11,0
6,7,7,2,4,3,2,7,0
4,5,1,2,5,4,3,19,0
1,1,1,2,3,2,4,11,0
1,1,1,2,1,1,1,4,0
6,10,4,3,9,8,6,37,0
5,10,5,5,6,5,2,7,0
3,2,1,2,3,2,1,11,0
1,2,2,2,7,6,4,22,0
2,1,4,2,1,1,2,2,0
1,1,6,4,4,3,2,11,0
1,3,2,2,3,2,5,6,0
2,2,1,2,2,2,4,2,0
6,8,6,2,11,10,10,50,0
4,5,2,4,6,5,5,13,0
2,3,2,2,4,3,2,19,0
1,0,2,2,0,0,0,0,0
2,3,97,4,3,3,2,7,0
1,3,1,2,3,2,4,6,0
1,1,1,2,3,2,4,11,0
1,1,2,3,2,1,1,5,0
1,5,7,2,8,7,7,11,0
4,5,11,7,6,5,3,33,0
1,6,5,6,6,5,13,17,0
1,1,1,2,1,1,0,2,0
1,5,2,2,3,3,4,2,0
2,2,3,2,5,4,3,4,0
1,2,6,2,2,2,2,4,0
1,2,3,3,4,3,4,4,0
1,2,10,7,5,4,6,10,0
3,2,4,2,2,1,1,0,0
3,2,3,2,3,2,3,11,0
4,22,11,7,17,16,11,20,1
0,1,1,2,1,1,0,2,0
1,4,2,2,4,3,3,2,0
4,7,15,4,7,6,7,12,0
1,3,3,4,4,3,2,0,0
2,10,5,4,6,5,10,18,1
4,2,3,2,4,3,2,11,0
4,5,6,3,3,2,3,0,0
1,2,9,2,3,2,4,16,0
1,2,1,2,1,1,0,2,0
1,0,2,2,3,3,2,0,0
4,7,3,2,7,6,2,4,1
5,6,6,2,11,10,6,14,0
2,3,4,2,5,4,5,30,0
2,5,1,2,6,6,5,7,0
1,0,3,2,0,0,0,0,0
1,0,1,2,0,0,0,0,0
5,17,7,3,13,12,8,23,0
2,2,2,4,2,2,2,7,0
6,6,7,5,13,12,9,89,0
1,3,3,2,3,2,4,11,0
2,4,1,2,3,2,2,516,0
3,2,21,2,3,2,2,11,0
2,2,26,2,3,3,3,17,0
1,2,1,2,2,2,1,3,0
2,0,1,2,0,0,0,0,0
4,3,1,2,3,2,1,2,0
5,5,9,2,5,4,2,2,0
1,1,2,2,0,0,1,0,0
4,14,17,6,12,11,11,20,0
1,1,1,2,1,1,1,0,0
1,8,7,7,9,8,9,11,0
1,6,17,3,5,4,6,21,0
1,3,3,7,4,3,3,6,0
3,8,5,2,5,4,5,17,0
1,7,3,2,6,5,5,26,0
1,1,1,2,1,1,0,6,0
1,0,1,2,0,0,1,0,0
7,16,7,5,11,10,15,77,1
1,0,1,2,0,0,0,4,0
1,3,1,2,3,2,7,9,0
4,5,9,3,6,5,7,14,0
6,10,32,5,8,7,7,55,0
1,1,1,2,2,1,3,5,0
3,1,12,3,1,1,3,13,0
3,4,6,2,5,4,2,13,0
1,3,7,4,3,2,3,0,0
3,2,1,2,3,2,2,11,0
5,17,22,12,11,10,12,128,0
4,8,1,2,7,6,7,4,0
1,0,1,3,0,0,0,0,0
7,9,5,5,5,4,6,44,0
2,3,5,2,4,3,4,9,0
4,16,37,8,10,9,8,46,1
2,1,3,2,3,2,4,13,0
3,4,16,2,4,4,4,49,0
3,3,12,3,3,2,3,4,0
1,18,20,6,6,5,3,2,0
8,9,15,3,8,7,7,32,0
2,2,1,2,3,3,2,2,0
3,7,16,5,10,9,11,100,0
1,0,1,3,0,0,1,2,0
1,2,7,2,3,2,3,13,0
3,1,3,2,1,1,3,0,0
1,4,6,7,4,3,4,22,0
3,5,3,2,8,7,10,18,0
4,4,3,2,4,3,2,11,0
1,2,1,2,5,4,3,13,0
2,3,5,2,3,3,2,0,0
3,5,13,3,10,9,9,9,0
6,5,16,7,3,2,3,2,0
2,0,1,2,4,3,3,0,0
6,3,12,3,5,4,4,13,0
1,0,67,2,2,2,3,8,0
2,5,4,3,4,3,1,0,0
2,4,11,5,7,6,6,36,0
2,6,5,2,8,7,4,17,0
3,6,2,5,8,7,6,22,0
5,9,11,2,9,8,8,42,0
1,1,4,8,1,0,1,0,0
1,1,1,2,2,2,3,14,0
2,5,1,2,7,6,4,18,0
2,2,2,2,4,3,4,21,0
1,1,4,2,3,2,2,11,0
3,3,6,2,5,4,4,22,0
2,2,2,2,5,4,1,2,0
4,3,2,2,3,3,2,11,0
2,4,2,2,9,8,9,22,0
2,5,1,2,8,7,7,9,0
3,5,3,4,3,2,5,10,0
1,12,22,15,12,11,2,34,0
1,1,4,2,4,3,1,0,0
1,1,2,2,1,1,3,3,0
2,2,1,2,3,3,1,0,0
2,3,2,2,4,3,3,19,0
1,3,3,3,5,4,3,6,0
0,15,20,7,7,6,5,9,0
2,2,3,2,5,4,5,20,0
2,4,4,2,11,10,7,18,0
2,5,2,4,3,2,2,4,0
2,4,1,2,4,3,5,4,0
1,1,1,2,4,3,3,9,0
5,21,30,9,17,16,9,41,0
1,2,3,5,3,2,3,8,0
1,1,1,2,2,1,1,0,0
3,2,21,2,3,2,2,11,0
2,3,2,2,4,3,4,6,0
6,8,5,3,6,5,4,2,0
1,0,1,2,0,0,0,0,0
2,4,37,9,6,5,5,35,0
3,7,11,8,9,8,8,39,0
1,1,11,2,4,3,3,56,0
1,2,1,2,1,1,0,2,0
1,1,2,2,0,0,1,0,0
5,7,12,3,4,3,5,26,0
2,2,5,4,3,2,3,19,0
2,4,9,6,4,3,4,2,0
3,6,1,2,6,6,5,9,0
4,4,1,2,5,4,4,6,0
4,7,1,2,9,8,8,28,0
5,6,3,2,6,5,6,18,0
3,7,2,2,8,7,5,24,0
2,5,3,2,6,5,4,13,0
5,9,11,5,9,8,6,20,0
1,2,1,3,3,2,4,6,0
3,10,7,6,7,6,7,17,0
1,6,3,2,12,11,6,17,0
8,12,23,9,9,8,10,129,0
3,0,7,3,3,2,1,2,0
1,1,3,2,3,2,2,11,0
6,9,24,2,6,5,6,2,0
6,10,22,4,4,4,4,7,0
1,0,0,0,0,0,0,0,0
1,0,1,2,0,0,0,0,0
8,16,26,4,11,10,8,135,0
2,2,2,2,6,5,5,19,0
4,17,12,9,9,8,4,4,1
3,5,13,3,10,9,9,9,0
5,14,18,5,9,8,4,6,0
1,8,15,9,7,6,5,36,0
2,5,2,2,0,0,1,0,0
1,1,1,2,1,1,0,0,0
3,5,9,2,6,5,4,61,0
1,5,13,4,9,8,8,56,0
2,3,4,2,5,4,6,4,0
2,2,1,2,3,2,1,3,0
4,2,3,2,3,2,2,11,0
5,8,12,4,12,11,9,46,0
1,2,1,2,9,9,7,0,0
2,9,8,4,5,4,5,51,0
4,10,7,2,9,8,9,13,0
3,7,1,2,9,8,12,74,0
1,0,1,2,0,0,0,0,0
4,4,4,2,7,6,4,8,0
1,0,1,0,1,1,1,0,0
3,3,9,2,4,4,3,9,0
1,3,1,5,3,2,5,6,0
4,3,2,2,4,3,3,4,0
5,3,1,2,3,2,2,11,0
7,11,25,5,12,11,11,167,0
1,1,1,2,10,9,8,40,0
10,14,15,8,12,11,7,25,0
1,2,1,2,4,3,2,19,0
3,3,2,2,3,2,3,6,0
3,4,2,2,0,0,1,0,0
2,2,3,2,4,3,2,11,0
1,2,3,2,3,2,5,15,0
1,4,1,2,4,3,4,21,0
3,4,5,2,5,4,4,3,0
6,15,5,5,11,10,13,32,1
2,2,1,2,3,2,4,9,0
2,6,5,8,5,4,4,29,0
1,0,1,2,4,3,1,0,0
2,4,1,2,0,0,2,0,1
6,26,14,5,13,12,9,78,1
7,6,16,2,7,6,6,6,0
1,3,4,2,2,2,3,3,0
1,1,2,2,0,0,3,2,0
3,3,1,2,4,3,4,11,0
6,8,1,2,4,3,7,35,0
2,3,5,2,4,3,2,12,0
6,9,24,2,5,4,6,2,0
1,2,1,2,3,2,3,6,0
2,1,3,2,3,2,2,11,0
3,1,8,9,5,4,3,11,0
2,4,9,6,4,3,4,2,0
4,3,5,2,5,4,4,11,0
1,1,4,2,4,3,2,11,0
1,1,2,2,3,2,2,11,0
1,7,2,5,6,5,4,0,0
2,4,1,2,5,4,6,6,0
6,7,4,2,10,9,13,67,0
3,20,12,4,9,8,6,31,1
5,3,2,2,3,2,2,11,0
1,1,3,2,3,2,2,13,0
6,4,13,2,2,2,2,4,0
2,4,2,2,7,6,5,22,0
5,8,38,2,6,5,6,4,0
3,5,3,2,4,3,2,13,0
2,2,4,2,3,2,4,44,0
2,1,3,2,3,2,2,11,0
4,4,12,2,3,3,5,7,0
4,5,2,9,5,4,2,3,0
2,1,3,2,1,1,2,2,0
1,5,5,5,5,4,3,0,0
1,0,2,2,1,1,0,3,0
1,1,2,2,4,3,3,11,0
1,2,2,2,4,3,3,6,0
6,13,13,4,13,12,9,76,0
3,6,31,2,8,7,6,19,1
1,7,3,2,6,5,5,26,0
2,2,1,2,3,2,3,6,0
2,9,4,4,4,3,3,5,1
7,12,104,6,8,7,8,41,0
4,12,4,6,9,8,7,44,0
1,1,1,4,1,1,0,2,0
2,1,1,2,1,1,1,0,0
1,1,1,2,1,1,0,4,0
6,16,5,2,12,11,14,69,0
1,1,1,2,1,1,0,3,0
2,6,8,2,4,3,2,0,0
2,1,1,2,1,1,0,7,0
1,1,1,2,0,0,1,0,0
5,7,9,3,12,11,14,108,0
2,2,5,2,5,4,5,9,0
5,5,1,2,6,5,3,6,0
5,8,1,2,10,9,8,38,0
1,3,1,2,3,2,4,6,0
2,1,2,2,3,2,2,13,0
1,2,1,2,3,2,2,11,0
5,6,12,3,10,9,5,49,0
2,10,6,5,7,6,7,0,1
1,1,2,1,1,1,1,0,0
7,9,8,3,8,7,7,27,0
2,2,2,2,4,3,3,6,0
1,2,1,2,4,3,2,11,0
1,3,18,2,13,12,6,27,0
3,9,14,4,6,5,6,37,0
2,5,1,2,1,1,2,0,1
4,6,122,2,7,6,7,9,0
2,4,9,6,4,3,4,2,0
1,4,2,2,5,4,3,6,0
4,5,1,2,10,9,3,0,0
2,4,2,2,0,0,1,0,0
1,2,1,2,1,1,0,2,0
2,0,5,2,0,0,1,2,0
1,3,1,2,1,1,1,10,0
1,4,4,5,5,4,1,5,0
4,4,4,2,4,3,5,16,0
1,1,1,2,2,1,1,7,0
2,4,1,2,6,5,4,6,0
2,2,6,2,7,6,6,70,0
1,3,2,2,5,4,2,19,0
1,0,1,2,0,0,0,0,0
2,7,4,2,7,6,5,26,0
2,1,1,2,2,1,1,0,0
3,3,9,2,7,6,9,37,0
3,6,5,2,6,5,6,58,0
2,5,6,4,5,4,4,0,0
2,2,9,4,3,2,2,0,0
2,4,8,2,5,5,2,4,0
2,2,5,3,3,2,2,9,0
4,3,4,2,3,2,2,11,0
2,1,3,2,3,2,2,14,0
2,5,4,2,4,3,2,11,0
4,6,1,2,9,9,7,0,0
3,4,5,2,2,2,4,2,0
3,3,1,2,4,3,2,11,0
3,5,1,2,5,4,3,6,0
1,0,1,3,0,0,2,4,0
1,5,9,8,4,3,4,6,0
3,4,1,2,5,4,3,6,0
5,7,1,2,5,4,7,19,0
3,4,2,2,2,2,1,3,0
1,2,3,2,3,2,4,12,0
4,5,5,2,6,5,7,37,0
5,8,2,2,7,6,6,4,0
4,5,1,2,5,4,3,19,0
2,6,1,2,6,5,7,7,0
1,3,4,2,3,2,3,80,0
6,7,6,2,4,3,6,26,0
2,2,3,3,3,2,4,6,0
2,4,10,5,6,5,2,12,0
1,1,3,2,3,2,2,11,0
2,1,2,2,3,2,3,15,0
5,3,26,2,4,3,4,0,0
2,2,2,2,3,2,2,4,0
1,1,1,2,1,1,0,2,0
2,1,3,2,3,2,5,5,0
1,1,4,2,2,1,0,2,0
6,10,32,5,8,7,7,55,0
2,5,6,9,6,5,1,0,0
4,8,18,6,7,6,5,2,0
1,3,3,2,6,5,4,11,0
1,2,7,3,4,3,3,37,0
1,3,1,7,3,2,6,39,0
2,0,1,2,0,0,1,0,0
3,2,1,2,3,2,1,9,0
3,17,10,13,6,5,5,9,1
3,4,8,3,10,9,9,9,0
1,0,1,2,0,0,0,3,0
5,4,2,2,0,0,1,0,0
10,12,2,3,7,7,6,2,0
2,4,4,2,8,7,8,44,0
2,1,1,2,4,3,2,9,0
2,1,1,2,9,9,7,0,0
1,2,2,2,0,0,1,0,0
1,2,1,2,3,2,2,21,0
2,3,2,2,4,3,5,17,0
3,3,11,3,4,3,5,9,0
8,7,3,3,9,8,6,10,0
4,3,2,2,5,4,4,8,0
8,8,9,6,7,6,8,158,0
1,0,2,2,0,0,1,3,0
2,4,3,2,7,6,6,39,0
1,1,3,2,3,2,4,11,0
2,2,10,2,2,2,3,2,0
3,4,5,2,6,5,6,0,0
2,2,1,1,3,3,3,0,0
3,5,5,2,5,4,5,9,0
2,4,8,3,4,3,4,0,0
5,7,4,2,5,4,3,2,0
1,1,1,2,1,1,0,2,0
2,2,3,3,3,2,4,2,0
2,4,5,2,6,5,8,30,0
1,2,3,3,4,3,3,6,0
2,2,4,2,3,2,3,11,0
4,8,2,4,6,5,2,0,0
1,0,3,2,0,0,0,0,0
7,11,6,5,11,10,9,14,0
1,2,1,2,2,2,3,0,0
1,0,1,2,0,0,0,2,0
3,4,8,2,5,4,5,20,0
5,6,1,2,4,3,6,12,0
1,0,1,2,0,0,0,0,0
3,5,1,2,4,3,5,23,0
1,2,2,2,7,6,4,22,0
2,0,1,2,1,1,0,0,0
2,1,4,2,2,2,1,7,0
1,1,3,4,3,2,2,15,0
2,10,5,3,6,5,11,21,1
3,3,4,2,5,4,4,2,0
6,9,5,4,6,5,3,8,0
1,1,2,2,0,0,1,0,0
4,4,5,4,3,2,3,13,0
1,2,6,2,3,2,2,12,0
1,0,1,2,1,0,1,7,0
2,4,4,2,11,10,7,49,0
1,2,2,4,6,5,4,9,0
1,0,1,3,0,0,1,0,0
1,0,1,2,0,0,0,0,0
1,3,3,11,4,3,3,5,0
3,0,4,2,2,1,1,0,0
5,7,2,2,11,10,6,15,0
2,1,3,2,3,2,2,11,0
3,4,5,4,5,4,6,8,0
1,2,6,2,3,2,2,23,0
5,8,1,5,5,4,3,2,0
6,6,2,2,6,5,5,26,0
1,0,6,2,0,0,0,0,0
6,10,32,5,8,7,7,55,0
3,4,7,3,3,2,2,47,0
3,7,4,2,6,5,4,17,0
4,4,6,2,2,1,5,6,0
1,1,4,3,3,2,2,11,0
4,5,1,2,6,5,3,5,0
8,12,23,9,9,8,10,129,0
4,4,4,2,3,2,1,0,0
1,5,1,2,9,8,6,137,0
2,1,1,2,0,0,1,0,0
1,3,3,3,5,4,3,27,0
7,15,95,9,8,7,8,56,0
2,6,5,2,10,9,9,24,0
4,4,1,2,2,2,2,0,0
3,4,27,2,5,4,7,9,0
7,8,21,2,4,4,5,12,0
1,0,1,2,10,9,8,38,0
1,3,6,5,4,3,4,4,0
1,1,2,3,1,1,2,0,0
2,6,6,2,5,4,5,2,0
4,1,1,5,1,0,1,0,0
3,2,7,2,3,2,2,9,0
1,2,1,2,3,3,2,0,0
9,14,75,5,15,14,11,215,0
2,1,6,2,1,1,2,0,0
3,3,2,2,4,3,4,16,0
2,2,5,6,2,2,2,0,0
3,8,25,4,4,3,3,2,0
5,9,4,2,10,9,8,57,0
2,5,4,2,6,5,4,6,1
3,5,1,2,5,4,4,20,0
6,6,2,2,7,6,7,24,0
4,6,3,6,5,4,5,7,0
7,12,104,6,8,7,8,41,0
1,4,2,2,5,5,2,2,0
1,0,2,2,0,0,1,0,0
2,0,1,2,1,1,0,0,0
5,9,35,8,5,4,7,77,0
1,2,5,2,1,1,1,2,0
2,4,12,2,12,11,9,27,0
1,5,8,7,7,6,4,10,0
1,1,3,2,2,2,5,9,0
1,1,1,2,13,12,8,40,0
1,1,15,4,1,1,1,7,0
5,7,2,2,10,9,7,45,0
4,2,1,3,4,3,2,11,0
1,0,1,2,0,0,0,0,0
7,9,5,5,5,4,6,44,0
5,6,8,4,11,10,9,52,0
1,5,7,5,8,7,3,2,0
1,4,8,2,7,6,7,20,0
2,4,2,2,4,3,2,5,0
8,12,23,9,9,8,10,129,0
1,0,1,2,0,0,0,0,0
3,6,17,2,6,5,9,4,0
1,2,1,2,3,2,3,6,0
6,8,1,2,9,8,7,15,0
4,3,2,2,4,3,4,14,0
2,2,8,5,4,3,4,25,0
2,0,4,2,1,1,1,0,0
6,7,24,2,2,2,4,0,0
3,3,2,2,5,4,4,29,0
1,4,5,2,4,3,5,12,0
5,7,2,2,4,3,2,0,0
2,2,1,2,7,6,8,3,0
1,2,1,2,5,4,2,6,0
1,7,2,5,6,5,4,0,0
2,1,2,2,6,5,3,18,0
6,8,7,2,9,8,8,18,0
1,1,1,5,1,1,1,0,0
4,4,1,2,4,3,3,4,0
1,1,9,2,1,1,4,397,0
1,1,2,2,4,3,3,13,0
3,10,5,5,7,6,8,9,0
5,6,1,2,4,4,4,13,0
2,9,41,17,13,12,8,10,0
1,2,1,3,7,6,8,23,0
4,5,9,2,8,7,8,50,0
4,2,6,5,2,1,4,0,0
4,6,1,2,10,9,8,38,0
1,2,6,2,1,1,2,16,0
5,4,3,4,2,1,1,4,0
1,2,1,2,4,3,3,16,0
1,3,2,2,5,4,4,16,0
3,2,2,2,9,9,7,0,0
2,3,1,2,4,3,4,39,0
3,2,1,5,3,2,4,10,0
1,2,6,2,1,1,0,6,0
5,21,1,2,1,1,2,0,1
1,0,2,2,0,0,0,2,0
1,1,2,2,1,1,0,6,0
3,3,10,2,2,1,4,8,0
3,5,1,2,5,4,4,17,0
3,3,11,3,2,1,1,2,0
2,0,1,2,0,0,1,0,0
2,4,2,2,1,1,0,0,0
1,0,1,2,0,0,0,2,0
2,0,4,2,0,0,0,0,0
1,0,1,1,0,0,0,2,0
2,4,4,4,2,1,1,0,0
1,0,3,2,0,0,0,0,0
1,4,24,4,6,5,5,144,0
4,2,7,2,3,2,1,3,0
3,6,7,2,7,6,7,13,0
1,2,1,2,3,2,2,27,0
4,6,3,2,9,8,63,14,0
2,0,2,2,1,1,0,0,0
1,0,1,2,0,0,0,0,0
1,2,4,2,2,1,2,0,0
2,11,8,11,8,7,3,20,0
2,2,3,2,4,3,2,11,0
6,7,13,3,5,4,5,15,0
1,2,5,2,3,2,4,28,0
3,3,4,2,3,2,2,11,0
4,5,5,2,6,5,5,10,0
1,0,0,3,0,0,0,2,0
1,1,1,2,3,2,3,2,0
2,1,4,2,4,3,2,11,0
2,5,1,2,6,5,2,11,0
2,3,7,2,4,3,4,11,0
1,2,1,2,3,2,2,13,0
6,8,1,2,5,4,7,36,0
2,12,9,5,9,8,8,43,0
2,2,1,2,3,2,3,6,0
2,9,4,4,4,3,3,5,1
3,7,2,2,6,5,7,21,0
3,2,6,2,5,4,4,65,0
4,11,10,7,7,6,8,3,0
1,2,1,2,1,1,0,0,0
1,4,8,5,7,6,5,14,0
4,5,22,3,7,6,4,6,0
2,1,5,2,1,1,1,3,0
1,0,3,2,0,0,0,0,0
2,0,4,3,6,5,6,7,0
6,5,2,2,4,3,2,23,0
2,2,1,2,2,2,1,9,0
1,1,2,5,1,0,0,0,0
3,4,8,2,6,5,5,12,0
3,4,2,2,6,5,2,4,0
1,1,1,2,1,1,0,2,0
2,7,2,1,3,3,3,0,1
6,5,8,4,9,8,5,90,0
2,4,3,2,5,4,3,11,0
7,12,104,6,8,7,8,52,0
2,2,2,2,2,2,2,4,0
1,0,1,2,1,1,0,0,0
3,9,18,2,2,2,3,6,0
2,2,6,2,2,2,1,0,0
1,1,3,2,3,2,4,11,0
1,3,1,2,6,5,2,11,0
1,0,2,0,1,1,0,0,0
2,2,1,2,0,0,0,0,0
1,1,1,2,1,1,0,0,0
2,2,14,2,3,2,3,43,0
2,4,3,3,4,3,4,2,0
1,2,1,2,4,3,2,20,0
3,4,5,4,5,4,7,10,0
8,16,16,4,10,9,6,111,0
2,4,2,2,6,5,4,22,0
4,7,5,2,10,9,6,46,0
1,6,3,2,5,4,3,11,0
1,2,9,2,3,2,5,8,0
2,1,1,2,1,1,1,0,1
0,8,4,2,5,4,3,41,0
1,3,1,2,2,2,1,0,0
1,1,1,2,13,12,8,40,0
2,4,5,2,9,8,6,19,0
2,0,1,2,1,1,1,0,0
6,6,2,2,7,6,7,41,0
4,3,10,2,3,2,3,2,0
6,20,6,2,10,9,6,13,1
1,1,1,2,1,1,0,2,0
2,0,1,2,0,0,1,0,0
3,9,4,8,8,7,8,2,0
3,3,2,2,5,4,4,11,0
1,1,1,2,1,1,0,2,0
2,2,6,2,5,4,4,11,0
2,3,9,2,4,3,5,7,0
4,3,6,2,3,2,3,11,0
6,22,0,1,10,9,5,18,0
