f1,f2,f3,f4,f5,f6,f7,f8,m_or_b
1,1,6,2,2,1,2,11,0
5,7,4,5,10,9,9,0,0
5,5,4,2,4,3,1,2,0
2,1,8,2,1,1,0,6,0
6,18,21,6,14,13,8,40,0
1,0,1,2,1,1,0,0,0
3,5,1,2,4,3,4,6,0
4,5,5,2,11,10,6,25,0
3,4,1,2,6,5,6,6,0
2,2,11,2,3,2,2,26,0
1,1,1,2,3,2,1,9,0
7,8,4,3,6,5,4,7,0
1,0,2,2,0,0,0,2,0
1,0,0,3,0,0,0,2,0
1,1,5,1,4,3,3,4,0
1,1,1,2,1,1,0,2,0
2,4,1,2,10,9,8,38,0
2,3,4,2,7,6,8,115,0
1,0,3,2,0,0,0,0,0
2,0,1,2,0,0,1,0,0
3,2,21,2,3,2,2,11,0
1,1,1,2,0,0,2,0,0
2,1,3,2,1,1,0,9,0
4,3,1,2,4,3,3,19,0
3,3,1,2,2,2,2,0,0
3,3,14,5,3,3,3,14,0
1,1,1,2,1,1,1,8,0
2,3,6,2,4,4,5,7,0
2,0,1,2,1,1,3,6,0
8,12,23,9,9,8,10,129,0
5,8,6,2,5,4,4,33,0
1,2,7,7,2,1,1,2,0
1,0,0,2,0,0,0,2,0
1,1,1,0,1,1,2,2,0
3,5,8,2,6,5,5,6,0
1,6,11,12,4,3,4,0,0
4,7,9,2,11,10,9,16,0
5,7,1,2,5,4,7,19,0
4,13,7,4,7,6,3,4,0
6,10,32,5,8,7,7,55,0
2,4,5,2,10,9,6,8,0
4,3,1,4,5,4,2,23,0
7,10,6,8,8,7,5,12,0
1,1,3,2,1,1,2,5,0
4,4,1,2,4,3,2,9,0
1,0,8,2,0,0,0,0,0
1,1,1,2,1,1,0,0,0
2,4,8,2,8,7,9,35,0
5,8,3,2,10,9,8,45,0
1,2,1,2,4,3,3,8,0
3,6,1,2,6,6,5,9,0
1,0,0,3,0,0,0,2,0
2,3,3,2,6,5,5,17,0
4,7,1,2,4,3,2,35,0
1,0,1,1,0,0,0,0,0
2,6,5,8,5,4,4,29,0
2,1,1,2,2,1,2,22,0
2,4,5,2,4,3,8,4,0
2,2,3,8,5,4,5,0,0
1,1,1,2,1,1,0,8,0
2,10,8,6,6,5,3,0,0
3,11,16,4,8,7,8,40,0
1,0,3,2,1,1,0,0,0
3,17,22,9,12,11,4,31,0
3,12,1,5,8,7,8,8,0
1,1,6,2,2,1,3,12,0
1,1,1,2,0,0,2,0,0
1,1,1,2,1,1,0,2,0
8,12,23,9,9,8,10,129,0
6,7,7,2,6,5,8,13,0
3,3,3,2,4,3,5,26,0
1,2,1,2,4,3,4,6,0
2,4,2,2,5,4,3,6,0
2,5,1,2,9,8,9,14,0
4,3,1,2,0,0,0,0,0
2,4,2,2,5,4,5,6,0
2,7,4,2,7,6,5,26,0
1,1,1,2,1,1,0,2,0
1,3,1,2,3,3,4,5,0
1,0,1,2,4,4,4,0,0
1,1,1,2,1,1,0,2,0
2,6,4,2,7,6,7,26,0
4,2,2,2,3,3,2,0,0
1,2,6,2,3,2,3,6,0
1,1,1,2,1,1,0,2,0
3,7,2,2,5,4,5,8,0
3,5,5,3,5,4,1,0,0
1,0,0,0,0,0,0,0,0
2,0,1,2,0,0,1,0,0
6,6,5,2,6,5,7,27,0
1,1,2,2,1,1,0,6,0
3,10,32,3,6,5,12,44,0
2,0,2,2,4,4,5,2,0
1,2,1,2,1,1,0,2,0
5,7,8,2,8,7,5,73,0
1,1,1,2,1,1,0,8,0
3,1,2,2,1,1,3,6,0
4,2,1,2,4,3,2,13,0
2,2,2,2,4,3,4,8,0
5,7,1,2,5,4,7,19,0
1,2,1,2,3,2,2,19,0
1,0,4,2,0,0,1,0,0
1,0,7,2,1,0,1,0,0
3,3,5,3,4,3,3,18,0
1,4,3,2,6,5,5,13,0
4,8,1,2,7,6,2,4,0
6,5,1,2,2,2,4,0,0
2,2,3,2,3,2,2,11,0
1,3,4,9,4,3,2,5,0
5,8,5,3,6,5,5,6,0
2,6,19,4,6,5,6,2,0
6,16,6,9,8,7,7,51,0
1,2,4,3,3,2,2,12,0
1,3,9,2,2,2,4,0,0
3,12,4,7,9,8,10,30,0
3,7,1,4,5,4,7,5,0
1,1,1,2,1,1,0,2,0
2,1,3,2,3,2,2,11,0
1,2,1,2,10,9,8,43,0
1,2,6,2,3,2,3,6,0
5,5,60,2,2,1,3,7,0
2,7,4,2,7,6,5,26,0
2,3,2,2,0,0,1,0,0
1,7,16,2,12,11,9,84,0
1,1,1,2,9,9,8,0,0
3,4,2,2,4,3,4,3,0
1,1,2,2,1,1,0,6,0
1,0,1,2,0,0,1,0,0
2,2,3,4,4,3,2,13,0
2,3,1,2,4,3,5,19,0
1,0,3,2,2,2,3,0,0
2,12,5,11,14,13,6,25,0
4,4,1,2,3,2,6,6,0
2,4,9,6,4,3,4,2,0
1,4,2,2,12,11,10,20,0
4,17,10,4,16,15,10,7,0
4,4,12,2,5,5,5,42,0
6,9,1,2,8,7,4,20,0
1,6,14,2,7,6,9,28,0
1,4,2,2,5,4,3,16,0
2,6,4,2,8,7,7,33,0
3,7,4,2,6,5,4,17,0
2,6,3,3,4,4,4,11,0
1,2,1,2,3,2,2,21,0
1,1,4,2,1,1,1,3,0
1,4,1,2,6,5,6,29,0
2,4,5,2,10,9,6,42,0
2,4,2,2,5,4,5,4,0
1,2,3,2,4,3,3,11,0
2,4,20,5,6,5,2,19,0
4,5,7,4,8,7,5,47,0
1,1,6,5,1,1,3,0,0
1,2,1,2,1,1,0,2,0
3,2,1,2,3,2,2,11,0
3,4,4,2,5,4,3,29,0
1,0,1,5,0,0,0,2,0
5,5,1,2,5,4,4,8,0
1,0,1,2,0,0,1,2,0
2,3,3,2,4,3,2,19,0
1,1,1,2,1,1,0,3,0
2,3,4,2,3,3,3,17,0
7,13,1,2,9,9,7,0,0
1,1,1,2,1,1,4,0,0
1,5,2,4,4,3,6,0,0
1,1,4,2,2,1,1,0,0
2,8,4,2,9,8,5,16,0
1,2,2,2,1,1,2,0,0
1,3,3,2,3,2,2,15,0
1,5,4,8,5,4,2,2,0
7,6,3,2,3,2,4,29,0
1,2,1,2,3,2,4,6,0
7,9,8,2,4,3,4,2,0
6,6,9,2,4,3,7,54,0
4,4,2,4,4,3,2,14,0
7,15,95,9,8,7,8,56,0
1,2,1,2,3,2,3,6,0
2,3,11,6,4,3,4,2,0
2,1,1,2,3,3,4,0,0
6,10,32,5,8,7,7,55,0
3,5,3,2,7,6,4,0,0
2,3,3,2,5,4,3,6,0
4,6,6,2,11,10,7,14,0
1,2,1,2,3,3,5,8,0
5,5,2,2,7,6,4,4,0
5,11,5,5,9,8,8,36,0
2,0,3,3,0,0,0,0,0
1,0,0,2,0,0,1,2,0
2,5,1,2,4,3,5,12,0
2,7,3,6,9,8,7,5,0
3,3,7,2,7,6,7,13,0
3,6,8,3,5,4,3,9,0
1,6,1,2,5,4,6,2,0
2,5,1,2,7,6,5,2,0
1,2,1,2,3,2,3,2,0
4,5,12,4,5,4,4,21,0
3,7,5,5,9,8,9,54,0
2,3,31,2,3,2,3,34,0
4,7,8,4,11,10,9,46,0
2,4,9,6,4,3,4,2,0
2,2,5,2,1,1,1,2,0
2,0,1,2,0,0,0,0,0
5,9,13,6,11,10,8,25,0
2,1,2,2,1,1,0,5,0
1,4,4,10,3,2,4,0,0
1,1,3,2,1,1,1,6,0
2,5,20,2,5,4,9,38,0
3,7,10,6,8,7,3,13,0
8,20,3,3,12,11,4,0,0
4,8,3,2,7,6,6,16,0
2,3,3,3,2,2,1,8,0
6,9,21,5,7,6,8,27,0
2,4,7,2,3,3,4,2,0
1,0,2,2,2,1,2,0,0
1,5,7,2,4,3,5,4,0
3,6,3,6,6,5,5,20,0
5,6,9,2,7,6,6,21,0
2,1,1,2,1,0,3,0,0
1,1,1,2,1,1,0,2,0
1,1,2,2,3,2,2,11,0
3,2,7,9,3,2,2,11,0
4,2,1,2,4,3,1,9,0
2,3,2,2,2,2,2,0,0
6,9,24,2,5,4,6,2,0
2,2,5,2,2,2,1,0,0
2,4,2,2,4,4,3,0,0
3,2,1,2,3,3,0,0,0
1,1,1,2,0,0,0,0,0
1,1,2,1,4,3,4,4,0
1,2,2,2,3,2,3,6,0
1,1,5,2,3,2,2,11,0
1,0,1,2,0,0,1,0,0
1,3,2,2,3,2,4,6,0
2,2,3,2,3,2,2,19,0
3,5,10,2,5,4,5,18,0
2,2,3,2,5,4,5,10,0
1,2,5,5,2,2,1,9,0
1,9,7,9,7,6,3,9,0
1,4,2,2,4,3,3,8,0
2,4,6,2,7,6,8,30,0
3,7,3,3,11,10,15,54,0
3,2,2,2,4,3,4,14,0
1,0,0,0,0,0,0,0,0
1,0,2,2,1,1,0,0,0
2,7,4,2,7,6,5,26,0
1,0,3,2,0,0,0,0,0
1,3,21,6,3,2,3,15,0
5,8,7,4,8,7,10,11,0
5,8,3,4,3,2,3,2,0
6,15,8,7,8,7,5,4,0
3,2,3,3,2,1,4,0,0
3,5,1,2,6,5,7,14,0
2,2,3,1,2,2,3,0,0
2,2,4,2,5,4,4,17,0
1,0,1,2,0,0,0,0,0
1,1,15,3,3,2,3,21,0
1,0,0,3,0,0,0,2,0
1,2,1,2,4,3,2,19,0
2,3,2,2,4,3,3,17,0
1,3,5,2,5,4,4,4,0
2,2,3,2,4,3,4,6,0
8,13,20,5,10,9,5,13,0
1,0,1,2,0,0,0,2,0
1,2,9,3,5,4,3,11,0
3,8,5,3,7,6,5,4,0
2,1,3,2,3,2,2,13,0
4,3,5,2,3,2,2,11,0
2,4,1,2,10,9,8,38,0
1,1,1,2,13,12,8,42,0
1,0,2,2,3,2,1,0,0
0,1,1,2,1,1,1,2,0
3,2,1,2,3,2,3,8,0
2,4,9,6,4,3,4,2,0
1,1,2,3,2,2,1,0,0
7,11,7,2,10,9,11,90,0
1,4,1,3,3,3,2,4,0
3,2,7,3,3,2,4,17,0
1,4,3,2,5,4,4,12,0
1,3,1,2,5,4,3,4,0
2,8,26,6,9,8,8,12,0
6,7,3,2,6,5,4,8,0
2,1,1,2,5,4,4,0,0
6,35,32,16,17,16,73,8,0
1,2,6,2,3,2,2,31,0
2,6,1,2,8,7,8,9,0
2,4,1,2,6,5,4,22,0
1,7,8,5,7,6,10,25,0
3,4,3,2,3,2,4,13,0
3,8,53,55,5,4,3,4,0
1,1,6,2,3,2,2,11,0
7,13,30,2,5,5,2,13,0
2,2,1,2,3,2,3,13,0
3,3,5,2,3,3,3,0,0
1,5,2,3,7,6,4,14,0
5,10,1,2,4,3,3,2,0
3,2,6,2,5,4,3,17,0
1,5,1,2,4,3,4,6,0
7,9,5,5,5,4,6,44,0
7,25,12,10,16,15,8,10,0
2,3,4,2,8,7,5,8,0
3,3,1,2,2,2,2,23,0
7,15,95,9,8,7,8,56,0
2,4,3,2,7,6,4,25,0
6,10,32,5,8,7,7,55,0
6,4,3,2,0,0,0,2,0
1,2,1,2,9,8,8,43,0
3,5,2,2,5,4,4,20,0
8,12,23,9,9,8,10,129,0
2,2,2,2,4,3,3,6,0
1,7,7,6,8,7,5,15,0
1,3,2,2,3,3,2,0,0
2,3,3,2,3,2,3,13,0
9,14,1,2,9,8,9,7,0
2,6,38,4,5,4,5,31,0
2,7,6,4,6,5,4,15,0
3,5,13,3,10,9,9,9,0
4,4,3,2,4,3,4,3,0
4,3,161,2,3,2,1,8,0
1,2,7,2,3,2,3,10,0
4,9,7,4,9,8,9,28,0
8,9,7,3,7,6,4,5,0
2,2,1,2,3,2,2,19,0
4,7,3,6,6,5,9,25,0
4,3,5,3,6,5,5,22,0
1,5,16,4,3,3,5,4,0
3,5,1,2,5,4,3,6,0
3,5,4,3,4,3,5,0,0
3,7,14,2,12,11,9,97,0
5,9,35,12,7,6,9,10,0
3,7,3,4,6,5,4,19,0
1,2,2,2,3,2,2,22,0
1,0,1,2,0,0,0,2,0
6,10,37,5,7,6,7,63,0
1,1,1,2,1,1,1,2,0
2,2,1,2,9,9,7,0,0
5,6,6,3,8,7,9,76,0
6,10,32,5,8,7,7,55,0
1,0,1,2,0,0,0,2,0
9,13,10,2,9,8,8,78,0
6,7,1,2,5,4,5,23,0
9,29,45,17,19,18,12,59,0
1,0,1,2,0,0,0,2,0
1,10,11,8,5,4,6,0,0
2,3,1,2,4,3,2,19,0
3,3,2,2,6,5,5,9,0
1,1,8,2,3,2,3,55,0
1,4,3,2,4,3,4,28,0
1,2,2,2,1,1,3,2,0
3,2,4,2,2,1,3,0,0
3,4,24,6,4,3,5,0,0
1,7,3,2,6,5,5,26,0
4,5,1,2,5,4,3,6,0
1,2,3,3,5,4,2,9,0
2,1,4,2,4,3,2,11,0
2,5,1,2,5,4,2,22,0
5,6,3,2,6,5,3,15,0
4,3,1,2,1,1,0,2,0
2,2,1,2,2,2,2,0,0
4,3,1,2,4,3,2,11,0
2,9,7,3,7,6,5,8,0
1,0,1,2,1,0,1,3,0
1,0,1,2,0,0,0,0,0
7,4,1,2,4,4,5,5,0
1,4,6,2,10,9,3,0,0
2,2,1,2,4,3,3,21,0
6,10,37,5,7,6,7,63,0
4,6,3,3,6,5,5,15,0
1,3,1,2,4,3,3,19,0
3,6,9,4,10,9,8,79,0
5,7,2,2,4,3,2,0,0
1,2,1,5,4,3,3,6,0
1,0,1,2,1,0,1,5,0
6,13,9,4,11,10,12,95,0
1,1,4,2,3,2,2,11,0
2,8,11,11,7,6,3,25,0
3,1,15,3,1,1,0,2,0
1,4,14,3,3,2,5,37,0
2,1,1,2,1,1,2,7,0
1,4,1,3,3,3,2,4,0
2,4,7,2,7,6,8,24,0
2,4,5,3,1,1,2,0,0
6,6,40,2,9,8,5,64,0
5,10,6,5,9,8,9,130,0
5,12,22,5,6,5,6,80,0
1,1,1,2,1,1,0,6,0
1,2,1,2,1,1,0,2,0
1,6,3,2,6,5,5,26,0
7,12,4,2,7,6,5,18,0
6,9,21,5,7,6,8,27,0
3,8,5,3,7,6,5,4,0
1,1,1,2,10,9,8,38,0
5,7,4,4,8,7,7,49,0
3,9,4,2,10,9,10,4,0
1,2,1,3,4,3,3,11,0
3,7,1,2,4,3,5,23,0
3,7,1,2,4,3,5,24,0
1,0,1,2,0,0,0,0,0
5,5,3,2,8,7,5,17,0
2,3,3,2,3,2,2,0,0
1,0,1,2,0,0,0,0,0
3,6,2,2,7,6,4,21,0
1,2,8,2,2,1,3,0,0
2,2,4,2,4,3,4,20,0
6,10,8,7,8,7,8,89,0
2,2,4,2,4,3,5,6,0
1,14,21,8,9,8,8,58,0
5,5,5,4,5,4,3,6,0
1,2,3,2,3,2,3,11,0
2,2,1,2,10,9,8,38,0
2,4,5,2,10,9,6,7,0
2,6,19,3,7,6,7,39,0
2,3,3,2,5,4,6,25,0
6,9,1,2,7,6,4,4,0
2,3,1,3,4,3,4,18,0
6,7,7,2,8,7,9,53,0
2,12,6,6,13,12,9,18,0
9,14,8,2,15,14,9,90,0
2,5,3,2,12,11,8,36,0
1,2,1,2,3,2,2,19,0
2,9,5,3,8,7,5,6,0
4,2,5,2,2,2,2,18,0
2,4,1,2,5,4,4,14,0
1,2,1,2,1,1,0,2,0
6,8,1,2,4,3,3,20,0
7,15,10,5,11,10,13,71,0
4,5,11,2,6,5,4,13,0
2,1,2,2,6,5,3,18,0
3,9,17,5,14,13,15,129,0
5,6,1,2,4,3,3,8,0
1,1,4,2,3,2,2,11,0
1,2,8,2,3,2,3,15,0
5,9,3,2,9,8,8,9,0
4,5,18,2,7,6,7,15,0
4,8,3,4,6,5,8,51,0
8,6,12,2,5,4,6,94,0
2,2,4,2,6,5,6,28,0
3,2,2,2,3,2,4,18,0
1,6,6,5,8,7,9,29,0
2,2,3,2,5,4,5,20,0
4,4,13,2,5,4,4,45,0
1,0,3,0,1,0,0,0,0
2,2,1,2,4,3,2,19,0
1,1,9,11,1,1,0,8,0
7,9,5,2,12,11,14,78,0
1,5,1,2,6,5,2,11,0
4,4,11,2,5,4,8,35,0
4,14,21,9,9,8,8,28,0
3,2,2,2,0,0,1,0,0
7,8,1,2,9,9,7,0,0
5,6,1,2,4,3,3,8,0
8,14,1,2,9,8,7,2,0
2,4,9,2,5,4,7,11,0
2,3,11,2,4,3,5,20,0
1,2,2,2,2,2,2,2,0
3,9,1,2,5,4,8,13,0
1,0,2,2,0,0,0,0,0
1,1,1,2,0,0,0,12,0
6,7,5,2,5,4,5,4,0
1,0,2,3,1,1,2,0,0
6,10,32,5,8,7,7,55,0
1,3,6,4,3,3,3,8,0
5,4,11,2,6,5,4,6,0
4,9,4,2,5,4,6,30,0
2,4,3,5,5,4,4,6,0
1,2,1,2,3,2,3,6,0
1,2,1,2,1,1,0,2,0
2,3,2,2,4,3,5,17,0
6,21,28,6,16,15,9,5,0
1,0,0,0,1,0,1,0,0
4,5,1,2,5,4,5,39,0
1,5,9,2,8,7,6,21,0
2,1,1,2,1,1,1,0,0
4,6,52,2,5,4,4,12,0
2,4,3,2,2,1,3,3,0
1,2,1,2,6,5,7,33,0
2,1,1,2,1,1,0,0,0
3,3,1,2,5,4,2,6,0
1,4,2,2,12,11,10,15,0
2,4,6,5,5,4,8,78,0
2,3,4,2,5,4,4,19,0
1,3,11,2,2,2,3,4,0
2,6,1,2,9,9,7,0,0
6,7,12,5,5,4,3,21,0
2,4,2,2,11,10,4,3,0
3,6,5,2,5,4,6,10,0
4,5,6,2,8,7,7,16,0
2,6,5,8,5,4,4,29,0
2,5,1,2,7,6,4,6,0
1,1,3,2,0,0,4,0,0
1,0,1,1,0,0,0,0,0
2,2,1,2,9,9,7,0,0
2,4,5,2,6,5,5,29,0
2,3,1,4,1,1,2,0,0
3,4,7,2,5,4,6,7,0
2,2,3,2,5,4,5,20,0
3,7,12,12,8,7,5,59,0
2,2,3,2,7,6,4,22,0
1,1,1,2,1,1,1,4,0
5,6,6,3,8,7,9,76,0
7,9,5,5,5,4,6,44,0
2,2,12,3,3,2,3,6,0
4,5,12,2,6,5,5,16,0
2,6,3,2,8,7,6,3,0
2,1,1,2,1,1,1,0,0
2,4,3,2,4,3,5,27,0
1,1,3,2,3,2,4,11,0
1,2,1,2,5,4,4,28,0
1,7,2,5,6,5,4,0,0
1,5,5,5,5,4,3,0,0
5,14,2,2,9,8,10,76,0
2,1,1,2,1,1,1,36,0
1,1,3,4,3,2,5,6,0
2,4,1,2,6,6,3,14,0
1,1,2,2,0,0,3,0,0
1,6,3,2,6,5,5,26,0
2,2,3,3,3,2,4,6,0
6,5,1,4,2,2,3,2,0
4,8,30,2,6,5,5,5,0
8,6,12,2,5,4,6,94,0
1,0,8,2,0,0,0,0,0
1,2,6,2,1,1,3,2,0
3,7,4,7,5,4,3,2,0
8,14,1,2,9,8,7,0,0
2,4,2,2,8,7,9,43,0
2,2,1,2,4,3,3,6,0
1,0,1,2,0,0,0,2,0
2,7,9,5,6,6,11,2,0
2,2,1,2,10,9,8,40,0
1,0,1,2,1,1,0,0,0
1,4,2,4,4,3,7,18,0
5,7,8,2,7,6,6,32,0
1,2,1,2,3,2,3,21,0
1,0,3,2,0,0,0,0,0
2,2,1,2,1,1,3,6,0
10,27,27,10,13,12,9,85,0
3,6,4,4,4,3,1,0,0
2,7,1,2,10,9,7,16,0
5,7,6,2,10,9,7,43,0
1,1,0,0,1,1,0,3,0
1,7,3,2,6,5,6,28,0
2,2,1,2,3,2,3,8,0
1,1,2,2,1,1,0,6,0
2,1,2,0,0,0,4,4,0
1,5,1,2,7,6,6,15,0
1,1,2,4,1,1,0,2,0
7,6,7,5,9,8,5,2,0
1,1,1,2,1,1,0,8,0
2,7,4,2,7,6,5,26,0
5,8,2,2,12,11,6,17,0
1,1,2,2,1,1,1,14,0
1,2,4,2,5,4,2,11,0
2,5,1,2,9,8,9,27,0
1,2,3,2,1,1,4,0,0
3,4,5,2,4,4,3,9,0
2,1,1,2,1,1,1,0,0
2,0,1,2,0,0,0,0,0
3,13,8,3,9,8,7,6,0
1,1,1,2,1,1,2,2,0
4,5,4,3,6,5,4,8,0
3,6,4,2,5,4,5,8,0
2,0,1,2,0,0,0,0,0
6,10,32,5,8,7,7,55,0
4,4,7,3,4,3,5,63,0
4,3,17,2,3,2,3,19,0
1,2,3,3,4,3,1,0,0
2,2,1,2,2,2,1,0,0
4,6,12,2,6,5,4,4,0
4,4,1,2,1,1,0,2,0
1,0,1,2,9,9,7,0,0
7,9,5,5,5,4,6,44,0
1,2,1,2,7,7,7,0,0
1,0,1,2,0,0,1,0,0
2,4,3,3,7,6,8,7,0
6,7,11,2,5,4,7,23,0
1,1,1,2,1,1,0,0,0
5,7,21,3,7,6,8,39,0
2,9,3,7,4,3,5,2,0
2,1,1,2,4,3,4,2,0
2,5,1,2,9,8,9,14,0
3,2,12,2,1,1,1,16,0
1,1,2,2,1,1,1,14,0
5,7,1,2,5,4,7,19,0
1,1,2,2,1,1,3,3,0
6,7,3,2,6,5,9,23,0
4,4,5,3,7,6,8,69,0
1,4,7,2,5,4,5,160,0
7,16,12,7,9,8,4,17,0
1,0,3,0,1,0,0,0,0
4,8,16,2,5,4,5,15,0
1,1,2,2,1,1,0,6,0
4,7,5,2,10,9,6,40,0
2,0,2,2,0,0,1,0,0
1,0,2,2,0,0,1,3,0
2,2,9,2,1,1,2,13,0
2,1,5,2,3,2,4,14,0
1,2,2,2,3,2,3,6,0
2,3,1,2,9,9,7,0,0
1,1,1,2,1,1,0,8,0
1,4,6,2,10,9,3,0,0
2,4,7,4,4,3,3,0,0
6,10,8,4,9,8,9,32,0
2,6,4,3,4,3,1,0,0
2,3,2,2,10,9,7,20,0
4,6,1,2,4,4,7,2,0
2,2,6,2,4,3,2,13,0
1,0,5,2,0,0,1,0,0
3,5,15,2,1,1,3,2,0
1,1,2,0,1,1,1,0,0
2,1,2,2,0,0,1,2,0
2,2,1,2,3,2,4,6,0
1,0,1,2,0,0,0,2,0
5,9,3,2,6,5,4,31,0
2,1,2,2,0,0,2,0,0
1,3,3,2,3,2,2,0,0
1,5,3,2,6,5,6,35,0
1,0,0,0,0,0,0,0,0
2,3,2,2,12,11,6,18,0
1,7,1,2,8,7,6,14,0
2,2,2,2,2,2,1,0,0
2,3,1,2,1,1,1,0,0
10,16,49,7,11,10,12,70,0
1,7,2,5,6,5,4,0,0
1,5,6,3,8,7,8,33,0
2,4,2,2,6,5,6,25,0
2,6,2,1,9,8,9,25,0
2,1,1,2,2,2,2,0,0
4,9,8,2,5,4,5,16,0
1,2,2,2,3,2,0,4,0
1,2,9,5,3,2,5,21,0
2,4,2,2,5,4,4,12,0
6,9,5,2,10,9,11,76,0
1,4,6,2,4,3,6,8,0
5,16,12,7,9,8,69,0,0
2,1,3,2,2,1,3,15,0
1,0,1,2,0,0,1,0,0
6,5,1,5,6,5,3,55,0
2,1,4,4,2,2,2,3,0
2,4,4,4,3,2,3,0,0
3,7,4,2,8,7,8,24,0
2,1,2,2,1,1,1,2,0
2,2,11,2,1,1,4,4,0
2,2,1,2,4,3,3,20,0
1,2,7,3,4,3,2,4,0
8,12,23,9,9,8,10,129,0
2,6,4,2,8,7,7,40,0
7,23,41,7,16,15,8,4,0
1,0,1,2,0,0,1,0,0
1,2,15,2,2,1,4,2,0
4,9,7,2,4,4,3,10,0
7,13,42,20,11,10,9,2,0
3,3,2,2,2,1,2,0,0
1,4,4,5,5,4,5,35,0
0,2,0,2,4,3,2,15,0
1,1,7,2,4,3,3,16,0
2,0,2,2,4,4,5,2,0
1,0,2,2,0,0,0,0,0
3,4,11,2,4,3,4,29,0
1,4,4,1,4,3,4,18,0
1,3,2,2,7,6,7,12,0
1,4,3,2,5,4,4,6,0
2,5,11,3,8,7,4,20,0
5,2,2,3,2,2,3,4,0
6,10,37,5,7,6,7,63,0
4,11,24,7,7,6,6,46,0
6,9,1,2,6,5,3,6,0
6,10,32,5,8,7,7,55,0
1,4,1,2,2,1,3,2,0
2,2,2,2,3,2,3,6,0
2,0,5,2,0,0,1,0,0
2,3,2,2,4,3,5,17,0
3,11,21,8,12,11,10,58,0
1,1,2,2,1,1,0,6,0
3,11,26,3,4,4,2,0,0
2,1,22,5,3,2,5,51,0
4,7,2,2,3,3,1,2,0
1,3,1,2,3,2,4,6,0
1,1,3,2,2,2,2,2,0
3,5,2,2,8,7,7,5,0
1,3,2,2,4,3,3,19,0
2,3,2,2,3,3,2,2,0
6,7,16,3,3,3,3,12,0
1,0,1,0,0,0,0,0,0
5,10,6,2,6,6,7,6,0
1,6,1,2,3,3,2,4,0
4,6,6,2,11,10,7,13,0
4,3,5,2,5,4,3,14,0
3,5,1,2,11,10,7,19,0
1,1,1,2,3,2,2,11,0
2,2,1,3,3,3,2,3,0
6,10,32,5,8,7,7,55,0
1,1,0,1,1,1,0,11,0
1,1,1,2,2,2,1,0,0
1,3,2,2,2,2,2,0,0
1,0,1,0,0,0,0,0,0
1,5,5,2,6,5,5,12,0
3,2,6,2,3,2,4,23,0
1,0,1,2,0,0,0,0,0
2,2,3,2,5,4,5,20,0
1,4,6,2,10,9,3,0,0
3,4,3,4,4,3,3,12,0
1,1,1,2,0,0,1,0,0
2,4,12,2,6,5,8,35,0
1,1,5,8,1,1,1,2,0
1,4,1,2,4,3,4,21,0
2,5,27,6,7,6,6,46,0
2,3,5,2,4,3,2,11,0
3,6,2,2,7,6,6,0,0
1,5,4,3,6,5,4,13,0
6,6,13,3,5,4,6,62,0
1,3,1,2,4,3,4,19,0
4,9,1,2,1,1,0,2,0
1,1,3,2,3,2,3,13,0
3,18,11,4,9,8,6,69,0
1,2,2,2,9,9,7,0,0
2,3,14,2,5,4,2,2,0
3,3,5,2,3,3,3,0,0
1,2,1,2,3,2,2,13,0
2,4,4,2,4,3,6,16,0
2,6,1,2,5,4,8,9,0
8,6,5,3,6,5,5,109,0
4,7,5,5,5,4,3,0,0
7,3,7,6,6,5,7,3,0
1,1,1,2,1,1,2,2,0
2,2,1,2,1,1,2,3,0
1,1,1,2,1,1,0,2,0
4,3,4,5,5,4,4,5,0
6,10,37,5,7,6,7,63,0
3,8,1,4,9,8,9,6,0
2,4,1,2,3,3,1,8,0
2,3,5,2,13,12,8,32,0
1,2,1,2,2,2,2,3,0
1,2,3,2,3,2,3,21,0
1,1,1,2,1,1,1,2,0
3,0,7,3,3,2,1,2,0
1,2,1,2,2,2,1,2,0
1,0,1,2,0,0,0,0,0
2,1,2,2,1,1,0,3,0
3,10,4,7,8,7,5,26,0
4,7,7,3,6,5,3,6,0
5,7,1,2,5,4,7,19,0
1,0,1,2,0,0,0,0,0
3,2,2,2,5,4,2,6,0
8,12,23,9,9,8,10,129,0
2,7,4,2,7,6,5,26,0
0,7,2,2,5,5,2,3,0
1,2,2,2,3,2,3,6,0
1,4,4,2,11,10,7,33,0
2,4,2,2,8,7,7,6,0
2,0,2,2,0,0,0,0,0
1,0,2,2,0,0,1,0,0
4,7,1,2,7,6,7,4,0
2,5,2,2,7,6,5,7,0
6,10,32,5,8,7,7,55,0
7,9,6,3,9,8,3,8,0
2,4,12,4,8,7,6,25,0
1,1,1,2,1,1,0,2,0
2,0,1,2,0,0,0,0,0
3,7,28,5,5,4,5,3,0
6,4,2,2,2,2,1,2,0
5,4,1,2,3,3,2,16,0
4,13,6,2,11,10,11,41,0
1,3,8,2,6,5,6,25,0
3,5,33,7,6,5,5,16,0
4,19,4,4,11,10,4,4,0
2,2,1,2,3,2,3,6,0
3,7,13,5,8,7,4,60,0
3,7,1,2,4,3,5,23,0
2,6,10,2,8,7,4,26,0
1,1,3,2,3,2,2,13,0
4,3,3,2,3,3,2,16,0
3,5,21,4,8,7,7,55,0
10,12,2,3,7,7,6,2,0
1,2,2,2,0,0,1,0,0
1,4,1,2,5,4,3,6,0
2,4,3,2,5,4,2,12,0
1,0,1,0,1,0,1,0,0
2,4,1,2,6,5,6,31,0
